graph20_60_882.txt: 
Min Cuts: 33 
R Size | Number of Cuts
graph20_60_144.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             9
     2 |             6
     3 |             0
     4 |             1
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             4
    13 |             0
    14 |            11
    15 |            11
    16 |             9
    17 |            14
    18 |             7
    19 |             0

graph20_60_657.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             9
     2 |             0
     3 |             2
     4 |             0
     5 |             1
     6 |             0
     7 |             4
     8 |             2
     9 |             2
    10 |             2
    11 |             0
    12 |             0
    13 |             2
    14 |             3
    15 |             2
    16 |             3
    17 |            18
    18 |            19
    19 |             0

graph20_60_155.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             5
     2 |             3
     3 |             0
     4 |             0
     5 |             3
     6 |             1
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             5
    15 |            10
    16 |            10
    17 |            12
    18 |            19
    19 |             0

graph20_60_149.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             5
     2 |             3
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             6
    17 |             7
    18 |            47
    19 |             0

graph20_60_247.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             8
     2 |             4
     3 |             1
     4 |             1
     5 |             1
     6 |             0
     7 |             0
     8 |             1
