graph20_20_618.txt: 
Min Cuts: 53 
R Size | Number of Cuts
    16 |             1
    17 |             1
    18 |             0
    19 |             0

graph20_20_316.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             8
     2 |             8
     3 |             5
     4 |             4
     5 |             6
     6 |             4
     7 |             3
     8 |             2
     9 |             2
    10 |             3
    11 |             3
    12 |             3
    13 |             0
    14 |             2
    15 |             2
    16 |             1
    17 |             1
    18 |             0
    19 |             0

graph20_20_872.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             8
     2 |             7
     3 |             6
     4 |             5
     5 |             3
     6 |             2
     7 |             3
     8 |             4
     9 |             2
    10 |             3
    11 |             4
    12 |             1
    13 |             0
    14 |             1
    15 |             3
    16 |             2
    17 |             2
    18 |             0
    19 |             0

graph20_20_599.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |            11
     2 |             6
     3 |             5
     4 |             4
     5 |             4
     6 |             4
     7 |             4
     8 |             2
     9 |             0
    10 |             2
    11 |             1
    12 |             1
    13 |             3
    14 |             2
    15 |             2
    16 |             2
    17 |             1
    18 |             1
    19 |             0

graph20_20_244.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             8
     2 |             6
     3 |             5
     4 |             4
     5 |             3
     6 |             3
     7 |             3
     8 |             1
     9 |             4
    10 |             4
    11 |             2
    12 |             3
    13 |             4
    14 |             2
    15 |             3
    16 |             2
    17 |             0
    18 |             1
    19 |             0

graph20_20_694.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             9
     2 |             8
     3 |             7
