graph20_40_852.txt: 
Min Cuts: 37 
R Size | Number of Cuts
     1 |             8
     2 |             5
     3 |             3
     4 |             9
     5 |             4
     6 |             6
     7 |             5
     8 |             3
     9 |             1
    10 |             2
    11 |             3
    12 |             7
    13 |             5
    14 |             5
    15 |             9
    16 |            10
    17 |             8
    18 |             4
    19 |             0

graph20_40_358.txt: 
Min Cuts: 106 
R Size | Number of Cuts
     1 |             5
     2 |             5
     3 |             3
     4 |             2
     5 |             2
     6 |             2
     7 |             1
     8 |             0
     9 |             1
    10 |             4
    11 |             5
    12 |            13
    13 |            13
    14 |            11
    15 |             5
    16 |             5
    17 |             6
    18 |             8
    19 |             0

graph20_40_575.txt: 
Min Cuts: 106 
R Size | Number of Cuts
     1 |             8
     2 |             3
     3 |             1
     4 |             2
     5 |             0
     6 |             1
     7 |             2
     8 |             5
     9 |             8
    10 |             6
    11 |             6
    12 |             2
    13 |             0
    14 |             5
    15 |             7
    16 |             9
    17 |            17
    18 |            15
    19 |             0

graph20_40_582.txt: 
Min Cuts: 106 
R Size | Number of Cuts
     1 |             2
     2 |             1
     3 |             4
     4 |             4
     5 |             5
     6 |             5
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             4
    12 |             3
    13 |             2
    14 |             5
    15 |            10
    16 |            13
    17 |            18
    18 |            12
    19 |             0

graph20_40_831.txt: 
Min Cuts: 106 
R Size | Number of Cuts
     1 |             5
     2 |             2
     3 |             0
     4 |             0
     5 |             1
     6 |             1
     7 |             1
     8 |             1
