graph20_40_852.txt: 
Min Cuts: 37 
S Size | Number of Cuts
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             1
    15 |             3
    16 |             1
    17 |             4
    18 |             6
    19 |             3

graph20_40_596.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            29
     2 |             8
     3 |            12
     4 |             1
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             5
    10 |             0
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             3
    18 |             5
    19 |             3

graph20_40_764.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            19
     2 |            16
     3 |             7
     4 |             6
     5 |             2
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             3
    15 |             2
    16 |             1
    17 |             4
    18 |             2
    19 |             9

graph20_40_803.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            36
     2 |             2
     3 |             8
     4 |             0
     5 |             4
     6 |             0
     7 |             4
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             1
    16 |             0
    17 |             2
    18 |             3
    19 |            12

graph20_40_258.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            16
     2 |             9
     3 |             8
     4 |             3
     5 |             9
     6 |             0
     7 |             2
     8 |             0
     9 |             0
    10 |             0
    11 |             2
    12 |             2
    13 |             4
