graph20_70_802.txt: 
Min Cuts: 32 
S Size | Number of Cuts
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             1
    18 |             1
    19 |             8

graph20_70_833.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            52
     2 |             3
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             1
    19 |            13

graph20_70_406.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            29
     2 |            20
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             1
    18 |             2
    19 |            14

graph20_70_728.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            34
     2 |            19
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             1
    17 |             1
    18 |             4
    19 |             9

graph20_70_312.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            22
     2 |            25
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             1
    15 |             0
    16 |             1
