graph20_30_120.txt: 
Min Cuts: 37 
S Size | Number of Cuts
     1 |             6
     2 |             2
     3 |             1
     4 |             2
     5 |             1
     6 |             0
     7 |             0
     8 |             1
     9 |             1
    10 |             2
    11 |             6
    12 |             6
    13 |             3
    14 |             6
    15 |             3
    16 |             4
    17 |             3
    18 |             4
    19 |             0

graph20_30_323.txt: 
Min Cuts: 65 
R Size | Number of Cuts
     1 |             7
     2 |             5
     3 |             4
     4 |             4
     5 |             4
     6 |             1
     7 |             1
     8 |             2
     9 |             2
    10 |             0
    11 |             1
    12 |             3
    13 |             3
    14 |             2
    15 |             3
    16 |             6
    17 |             4
    18 |             1
    19 |             0

graph20_30_519.txt: 
Min Cuts: 65 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             3
     4 |             0
     5 |             1
     6 |             1
     7 |             2
     8 |             0
     9 |             2
    10 |             1
    11 |             2
    12 |             4
    13 |             3
    14 |             2
    15 |             1
    16 |             7
    17 |             5
    18 |             6
    19 |             0

graph20_30_31.txt: 
Min Cuts: 65 
R Size | Number of Cuts
     1 |             8
     2 |             6
     3 |             3
     4 |             3
     5 |             2
     6 |             1
     7 |             1
     8 |             0
     9 |             2
    10 |             2
    11 |             2
    12 |             3
    13 |             5
    14 |             4
    15 |             3
    16 |             4
    17 |             4
    18 |             3
    19 |             0

graph20_30_962.txt: 
Min Cuts: 65 
R Size | Number of Cuts
     1 |             5
     2 |             7
     3 |             2
     4 |             2
     5 |             1
     6 |             1
     7 |             3
     8 |             3
     9 |             1
    10 |             2
    11 |             3
