graph20_21_773.txt: 
Min Cuts: 48 
S Size | Number of Cuts
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             7
     4 |             5
     5 |             4
     6 |             4
     7 |             4
     8 |             3
     9 |             3
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             1
    18 |             1
    19 |             1

graph20_21_73.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |            10
     4 |             6
     5 |             6
     6 |             4
     7 |             4
     8 |             3
     9 |             3
    10 |             2
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             0
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_198.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             6
     4 |             6
     5 |             4
     6 |             3
     7 |             3
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             1
    19 |             2

graph20_21_81.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             8
     4 |             6
     5 |             5
     6 |             4
     7 |             3
     8 |             2
     9 |             3
    10 |             3
    11 |             2
    12 |             1
    13 |             2
    14 |             2
    15 |             1
    16 |             1
    17 |             1
    18 |             0
    19 |             2

graph20_21_898.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             5
     5 |             4
     6 |             4
     7 |             4
     8 |             4
     9 |             3
