graph20_70_577.txt: 
Min Cuts: 38 
S Size | Number of Cuts
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             9
    19 |            13

graph20_70_884.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            17
     2 |             2
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             4
    18 |             6
    19 |            16

graph20_70_947.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            15
     2 |             5
     3 |             0
     4 |             1
     5 |             2
     6 |             0
     7 |             1
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             2
    19 |            18

graph20_70_640.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            12
     2 |             7
     3 |             2
     4 |             0
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             5
    19 |            17

graph20_70_344.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            18
     2 |             5
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
